  2895.71266  18.219   0.016
  2897.70040  18.273   0.020
  2897.70605  18.235   0.021
  2899.68918  18.178   0.011
  2899.69483  18.222   0.010
  2903.72259  18.194   0.009
  2903.72823  18.180   0.010
  2906.68022  18.203   0.013
  2906.68585  18.172   0.013
  2910.65413  18.190   0.015
  2910.65978  18.198   0.016
  2912.65920  18.188   0.013
  2912.66484  18.162   0.013
  2915.60958  18.200   0.015
  2915.61521  18.220   0.016
  2916.63263  18.194   0.015
  2916.63826  18.146   0.014
  2922.62928  18.197   0.025
  2922.63490  18.143   0.027
  2923.63088  18.210   0.018
  2923.63652  18.186   0.018
  2925.61887  18.198   0.016
  2925.62452  18.121   0.017
  2927.63072  18.168   0.014
  2927.63635  18.173   0.016
  2929.63460  18.207   0.017
  2929.64024  18.215   0.016
  2930.61461  18.162   0.012
  2930.62024  18.181   0.013
  2931.61389  18.172   0.013
  2931.61952  18.169   0.013
  2932.61097  18.203   0.014
  2932.61660  18.182   0.014
  2933.60895  18.177   0.011
  2933.61457  18.174   0.012
  2939.56383  18.258   0.016
  2939.56948  18.208   0.016
  2941.55194  18.232   0.015
  2941.55758  18.200   0.013
  2945.55593  18.218   0.017
  2945.56157  18.219   0.017
  2949.54125  18.190   0.017
  2949.54688  18.219   0.019
  2953.54428  18.200   0.016
  2953.54989  18.206   0.016
  2956.56666  18.173   0.011
  2956.57232  18.168   0.011
  2956.57851  18.142   0.012
  2956.58415  18.156   0.013
  2958.56423  18.170   0.013
  2958.56985  18.177   0.013
  2965.52870  18.150   0.015
  2965.53435  18.206   0.015
  2973.52854  18.230   0.017
  2973.53415  18.178   0.016
  2989.53195  18.108   0.017
  2989.53756  18.158   0.017
  2995.53382  18.190   0.017
  2995.53945  18.124   0.014
  3126.91246  18.116   0.012
  3126.91810  18.101   0.013
  3131.90524  18.104   0.017
  3131.91087  18.077   0.016
  3132.89778  18.113   0.018
  3132.90341  18.107   0.017
  3144.92321  18.202   0.016
  3144.92883  18.205   0.018
  3150.91318  18.188   0.012
  3150.91881  18.178   0.011
  3162.90771  18.170   0.014
  3162.91336  18.144   0.014
  3168.93381  18.168   0.012
  3168.93943  18.164   0.012
  3174.91780  18.197   0.010
  3174.92341  18.158   0.010
  3180.90522  18.188   0.011
  3180.91087  18.192   0.011
  3185.89351  18.149   0.011
  3185.89913  18.167   0.012
  3191.88921  18.158   0.017
  3191.89485  18.207   0.019
  3195.86905  18.147   0.013
  3195.87468  18.131   0.013
  3202.84490  18.246   0.014
  3202.85052  18.215   0.016
  3210.81578  18.182   0.011
  3210.82140  18.184   0.010
  3216.83579  18.172   0.017
  3216.84144  18.172   0.019
  3224.79860  18.180   0.013
  3229.75204  18.146   0.014
  3229.75766  18.136   0.014
  3239.75980  18.160   0.015
  3239.76543  18.116   0.014
  3250.74389  18.194   0.015
  3250.74951  18.137   0.015
  3257.70814  18.117   0.011
  3257.71378  18.134   0.012
  3260.73739  18.150   0.012
  3260.74303  18.106   0.013
  3267.67159  18.155   0.010
  3267.67723  18.198   0.011
  3279.64158  18.162   0.014
  3279.64720  18.197   0.015
  3288.59484  18.185   0.014
  3288.60047  18.144   0.012
  3294.58235  18.234   0.017
  3294.58797  18.189   0.015
  3299.58804  18.123   0.010
  3299.59365  18.155   0.009
  3305.59708  18.158   0.015
  3305.60273  18.162   0.016
  3309.57316  18.172   0.014
  3309.57878  18.223   0.018
  3315.54642  18.202   0.012
  3315.55206  18.178   0.012
  3324.57192  18.173   0.014
  3324.57754  18.219   0.015
  3332.53007  18.234   0.022
  3332.53571  18.168   0.019
  3339.56719  18.224   0.013
  3339.57283  18.175   0.013
  3354.53340  18.271   0.015
  3354.53903  18.259   0.014
  3359.53129  18.234   0.023
  3359.53692  18.144   0.020
  3490.91005  18.307   0.013
  3490.91568  18.284   0.013
  3491.90809  18.295   0.014
  3491.91373  18.280   0.013
  3497.91491  18.348   0.012
  3497.92054  18.351   0.012
  3502.91057  18.334   0.012
  3502.91620  18.304   0.012
  3509.91582  18.271   0.011
  3509.92145  18.292   0.011
  3521.90684  18.284   0.016
  3521.91249  18.283   0.016
  3525.93029  18.272   0.013
  3525.93591  18.308   0.014
  3529.93034  18.304   0.010
  3529.93595  18.331   0.011
  3538.91641  18.273   0.013
  3538.92206  18.280   0.013
  3541.91189  18.328   0.013
  3541.91752  18.294   0.013
  3543.86688  18.341   0.017
  3543.87251  18.332   0.018
  3551.89119  18.339   0.011
  3551.89683  18.305   0.011
  3554.88775  18.224   0.015
  3554.89340  18.232   0.015
  3558.87191  18.331   0.012
  3558.87753  18.304   0.014
  3560.86810  18.288   0.013
  3560.87373  18.292   0.013
  3569.82929  18.297   0.014
  3569.83494  18.338   0.015
  3572.83313  18.285   0.019
  3572.83877  18.309   0.022
  3577.80416  18.281   0.016
  3577.80978  18.283   0.018
  3585.78904  18.317   0.012
  3585.79465  18.326   0.012
  3590.79138  18.353   0.012
  3590.79704  18.359   0.012
  3593.78469  18.370   0.012
  3593.79032  18.400   0.013
  3608.73770  18.381   0.013
  3608.74332  18.339   0.013
  3615.74863  18.303   0.012
  3615.75426  18.322   0.014
  3620.71557  18.325   0.012
  3620.72121  18.285   0.012
  3625.63588  18.349   0.017
  3628.68908  18.272   0.018
  3628.69473  18.313   0.018
  3638.72365  18.303   0.014
  3638.72926  18.247   0.014
  3639.64150  18.329   0.011
  3639.64715  18.311   0.010
  3644.63945  18.324   0.012
  3644.64508  18.332   0.012
  3651.61753  18.304   0.014
  3651.62317  18.280   0.013
  3653.59216  18.329   0.012
  3653.59780  18.319   0.012
  3656.60578  18.289   0.021
  3656.61138  18.255   0.020
  3660.58932  18.366   0.025
  3660.59496  18.372   0.028
  3664.57353  18.332   0.011
  3664.57916  18.320   0.012
  3666.56567  18.290   0.011
  3666.57129  18.297   0.012
  3672.56491  18.223   0.013
  3672.57054  18.262   0.014
  3674.57271  18.266   0.012
  3674.57835  18.297   0.012
  3676.54058  18.286   0.013
  3676.54621  18.284   0.013
  3682.55721  18.231   0.014
  3682.57232  18.349   0.015
  3683.53361  18.281   0.017
  3683.55587  18.200   0.014
  3687.52657  18.269   0.020
  3687.53220  18.301   0.020
  3690.52799  18.266   0.020
  3690.53361  18.230   0.022
  3693.52137  18.241   0.014
  3693.52700  18.218   0.014
  3695.51943  18.233   0.014
  3695.52508  18.246   0.013
  3704.53162  18.250   0.017
  3704.53725  18.202   0.015
  3706.53807  18.189   0.013
  3706.54370  18.143   0.015
  3715.53041  18.211   0.023
  3715.53604  18.125   0.019
  3718.53397  18.152   0.020
  3718.53958  18.157   0.022
  3861.91506  18.096   0.010
  3861.92070  18.068   0.010
  3864.91308  18.061   0.010
  3864.91871  18.032   0.009
  3869.91517  18.053   0.014
  3869.92079  18.052   0.014
  3874.92373  18.056   0.011
  3874.92937  18.080   0.011
  3881.93270  18.030   0.009
  3881.93832  18.050   0.011
  3891.93102  17.997   0.011
  3891.93663  18.061   0.012
  3900.89265  18.065   0.011
  3900.89828  18.034   0.010
  3905.90921  18.018   0.010
  3905.91483  17.986   0.011
  3908.90320  18.028   0.009
  3908.90885  18.018   0.009
  3909.90296  18.029   0.009
  3909.90857  18.021   0.009
  3912.90797  18.032   0.009
  3912.91361  18.021   0.009
  3915.87914  18.014   0.009
  3915.88478  18.007   0.009
  3917.87615  18.010   0.011
  3917.88177  18.022   0.011
  3920.87813  17.998   0.009
  3920.88374  17.992   0.009
  3932.85871  18.008   0.014
  3934.84407  18.004   0.009
  3934.84968  18.018   0.009
  3936.83462  17.991   0.011
  3936.84027  18.030   0.011
  3937.80028  18.032   0.013
  3937.80591  18.025   0.012
  3938.82334  17.956   0.012
  3938.82897  18.004   0.014
  3944.79813  18.027   0.008
  3944.80377  18.018   0.009
  3945.80819  18.047   0.010
  3945.81384  18.019   0.010
  3950.80775  18.048   0.011
  3950.81334  17.989   0.010
  3959.75038  18.077   0.018
  3959.75597  18.066   0.018
  3960.76618  18.050   0.010
  3960.77178  18.078   0.010
  3963.76831  18.091   0.013
  3964.75377  18.080   0.009
  3964.75936  18.043   0.009
  3965.75231  18.064   0.009
  3965.75793  18.077   0.009
  3966.74900  18.037   0.010
