  3210.82140  18.393   0.012
  3216.83579  18.428   0.022
  3224.79860  18.429   0.015
  3229.75204  18.397   0.017
  3229.75766  18.405   0.018
  3239.75980  18.351   0.017
  3239.76543  18.413   0.017
  3250.74389  18.338   0.018
  3250.74951  18.323   0.019
  3257.70814  18.347   0.013
  3257.71378  18.363   0.014
  3260.73739  18.389   0.015
  3260.74303  18.373   0.016
  3267.67159  18.366   0.012
  3267.67723  18.331   0.012
  3279.64158  18.309   0.017
  3279.64720  18.348   0.018
  3288.59484  18.321   0.016
  3288.60047  18.309   0.014
  3294.58235  18.310   0.019
  3294.58797  18.292   0.018
  3299.58804  18.273   0.011
  3299.59365  18.326   0.010
  3305.59708  18.292   0.018
  3305.60273  18.274   0.018
  3309.57316  18.317   0.016
  3309.57878  18.248   0.020
  3315.54642  18.267   0.013
  3315.55206  18.268   0.013
  3324.57192  18.288   0.015
  3324.57754  18.228   0.015
  3332.53007  18.304   0.025
  3332.53571  18.273   0.021
  3339.56719  18.259   0.013
  3339.57283  18.303   0.014
  3354.53340  18.272   0.015
  3354.53903  18.240   0.014
  3359.53129  18.292   0.026
  3359.53692  18.190   0.022
  3490.91005  17.770   0.009
  3490.91568  17.757   0.009
  3491.90809  17.749   0.009
  3491.91373  17.754   0.009
  3497.91491  17.792   0.008
  3497.92054  17.757   0.008
  3502.91057  17.757   0.008
  3502.91620  17.768   0.008
  3509.91582  17.742   0.008
  3509.92145  17.728   0.008
  3521.90684  17.735   0.011
  3521.91249  17.741   0.011
  3525.93029  17.766   0.009
  3525.93591  17.744   0.009
  3529.93034  17.764   0.007
  3529.93595  17.775   0.008
  3538.91641  17.800   0.009
  3538.92206  17.814   0.009
  3541.91189  17.802   0.009
  3541.91752  17.804   0.009
  3543.86688  17.801   0.011
  3543.87251  17.850   0.013
  3551.89119  17.841   0.008
  3551.89683  17.815   0.008
  3554.88775  17.828   0.011
  3554.89340  17.846   0.011
  3558.87191  17.821   0.008
  3558.87753  17.820   0.010
  3560.86810  17.849   0.010
  3560.87373  17.866   0.010
  3569.82929  17.839   0.010
  3569.83494  17.857   0.010
  3572.83313  17.837   0.014
  3572.83877  17.841   0.016
  3577.80416  17.890   0.012
  3577.80978  17.896   0.014
  3585.78904  17.896   0.009
  3585.79465  17.911   0.009
  3590.79138  17.933   0.009
  3590.79704  17.914   0.009
  3593.78469  17.911   0.009
  3593.79032  17.905   0.009
  3608.73770  17.935   0.009
  3608.74332  17.922   0.009
  3615.74863  17.906   0.009
  3615.75426  17.907   0.010
  3620.71557  17.897   0.009
  3620.72121  17.908   0.009
  3625.63026  17.896   0.012
  3625.63588  17.911   0.013
  3628.68908  17.874   0.013
  3628.69473  17.876   0.013
  3638.72365  17.897   0.011
  3638.72926  17.891   0.011
  3639.64150  17.893   0.008
  3639.64715  17.874   0.007
  3644.63945  17.862   0.008
  3644.64508  17.899   0.009
  3651.61753  17.847   0.010
  3651.62317  17.844   0.009
  3653.59216  17.885   0.009
  3653.59780  17.876   0.009
  3656.60578  17.873   0.016
  3656.61138  17.838   0.015
  3660.58932  17.833   0.017
  3660.59496  17.852   0.019
  3664.57353  17.857   0.008
  3664.57916  17.878   0.008
  3666.56567  17.865   0.008
  3666.57129  17.872   0.008
  3672.56491  17.852   0.010
  3672.57054  17.851   0.010
  3674.57271  17.841   0.009
  3674.57835  17.844   0.009
  3676.54058  17.876   0.010
  3676.54621  17.888   0.010
  3682.55721  17.797   0.011
  3682.57232  17.844   0.010
  3683.53361  17.828   0.012
  3683.55587  17.850   0.011
  3687.52657  17.823   0.014
  3687.53220  17.823   0.014
  3690.52799  17.808   0.014
  3690.53361  17.872   0.018
  3693.52137  17.833   0.011
  3693.52700  17.843   0.010
  3695.51943  17.799   0.010
  3695.52508  17.820   0.009
  3704.53162  17.830   0.013
  3704.53725  17.887   0.012
  3706.53807  17.835   0.010
  3706.54370  17.842   0.012
  3715.53041  17.889   0.019
  3715.53604  17.847   0.016
  3718.53397  17.899   0.018
  3718.53958  17.815   0.018
  3861.91506  17.827   0.008
  3861.92070  17.822   0.009
  3864.91308  17.833   0.008
  3864.91871  17.814   0.008
  3869.91517  17.862   0.013
  3869.92079  17.795   0.011
  3874.92373  17.847   0.009
  3874.92937  17.832   0.009
  3881.93270  17.860   0.008
  3881.93832  17.833   0.009
  3891.93102  17.846   0.010
  3891.93663  17.892   0.010
  3900.89265  17.849   0.010
  3900.89828  17.816   0.009
  3905.90921  17.850   0.009
  3905.91483  17.805   0.009
  3908.90320  17.833   0.007
  3908.90885  17.840   0.008
  3909.90296  17.816   0.007
  3909.90857  17.844   0.008
  3912.90797  17.847   0.008
  3912.91361  17.851   0.008
  3915.87914  17.818   0.008
  3915.88478  17.806   0.008
  3917.87615  17.871   0.010
  3917.88177  17.808   0.009
  3920.87813  17.836   0.008
  3920.88374  17.837   0.009
  3932.85307  17.881   0.013
  3932.85871  17.871   0.013
  3934.84407  17.858   0.008
  3934.84968  17.851   0.008
  3936.83462  17.822   0.010
  3936.84027  17.863   0.010
  3937.80028  17.825   0.011
  3937.80591  17.811   0.010
  3938.82334  17.881   0.011
  3938.82897  17.845   0.012
  3944.79813  17.860   0.007
  3944.80377  17.838   0.008
  3945.80819  17.870   0.008
  3945.81384  17.862   0.009
  3950.80775  17.811   0.009
  3950.81334  17.880   0.009
  3959.75038  17.847   0.015
  3959.75597  17.849   0.016
  3960.76618  17.857   0.008
  3960.77178  17.875   0.008
  3963.76272  17.887   0.011
  3963.76831  17.860   0.011
  3964.75377  17.855   0.008
  3964.75936  17.876   0.008
  3965.75231  17.863   0.008
  3965.75793  17.880   0.008
  3966.74900  17.864   0.009
  3966.75459  17.911   0.009
  3967.74607  17.863   0.009
  3967.75166  17.855   0.010
  3968.74330  17.879   0.010
  3968.74889  17.887   0.009
  3969.73575  17.853   0.010
  3969.74135  17.896   0.010
  3970.73547  17.856   0.008
  3970.74104  17.883   0.008
  3974.71867  17.860   0.010
  3974.72425  17.852   0.010
  3975.71798  17.869   0.009
  3975.72360  17.846   0.009
  3980.65334  17.888   0.010
  3980.65893  17.852   0.010
  3982.71688  17.894   0.013
  3982.72248  17.872   0.014
  3990.69331  17.862   0.008
  3990.69890  17.866   0.009
  3999.67742  17.895   0.009
  3999.68302  17.869   0.009
  4002.65701  17.892   0.008
  4002.66260  17.888   0.009
  4006.63149  17.875   0.008
  4006.63706  17.876   0.008
  4008.63654  17.903   0.009
  4008.64214  17.899   0.009
