54404.04156 -11.59762 0.00630 -10.59530 0.00940 -10.15451 0.01678
54407.02189 -11.59849 0.01179 -10.58465 0.02140 -10.22682 0.03242
54410.06305 -11.59676 0.00622 -10.54833 0.00893 -10.20490 0.01102
54415.04432 -11.58873 0.00486 -10.56196 0.00769 -10.23160 0.00965
54420.04026 -11.59369 0.00809 -10.56649 0.00899 -10.21985 0.01142
54427.01747 -11.64088 0.01374 -10.54177 0.02419 -10.15052 0.03337
54431.02996 -11.62816 0.00680 -10.55126 0.01474 -10.19304 0.01295
54435.02245 -11.68716 0.01649 -10.54734 0.02245 -10.21188 0.03242
54437.02573 -11.66702 0.01407 -10.53603 0.01578 -10.14467 0.02483
54550.40907 -11.68339 0.01768 -10.55413 0.01847 -10.25169 0.01727
54557.37098 -11.68931 0.00556 -10.53600 0.00902 -10.24611 0.01299
54564.40615 -11.70902 0.01769 -10.53935 0.00749 -10.25296 0.01128
54571.31271 -11.68081 0.00612 -10.52674 0.00935 -10.28571 0.01088
54578.31208 -11.69599 0.03224 -10.55454 0.01807 -10.19087 0.02343
54588.41810 -11.65398 0.01031 -10.51436 0.00907 -10.27393 0.02008
54589.34144 -11.65538 0.00425 -10.53171 0.00750 -10.30566 0.00985
54596.30873 -11.62674 0.00517 -10.46893 0.00818 -10.28267 0.00918
54609.33855 -11.62889 0.01603 -10.49678 0.02755 -10.30035 0.04925
54626.31406 -11.56898 0.00711 -10.51801 0.01448 -10.33601 0.01708
54633.32154 -11.60334 0.00929 -10.54044 0.01288 -10.23387 0.01609
54640.29723 -11.58278 0.00748 -10.50111 0.01209 -10.22756 0.01484
54647.33882 -11.60906 0.00482 -10.50800 0.00821 -10.23953 0.01148
54653.31405 -11.59567 0.01527 -10.47799 0.00809 -10.22932 0.00959
54660.29448 -11.60171 0.00556 -10.47793 0.01574 -10.21636 0.02139
54678.23245 -11.56684 0.00825 -10.46880 0.00752 -10.20013 0.00915
54684.19708 -11.55776 0.00469 -10.49077 0.00737 -10.23552 0.01241
54690.22000 -11.55880 0.00742 -10.51766 0.01235 -10.17588 0.01621
54703.19205 -11.55673 0.00736 -10.48224 0.00962 -10.17496 0.01115
54708.19293 -11.54816 0.00529 -10.45842 0.01834 -10.16169 0.00982
54716.23637 -11.58736 0.01179 -10.46086 0.02140 -10.17055 0.03242
54724.19920 -11.59255 0.01007 -10.53183 0.01658 -10.19347 0.02175
54732.15066 -11.59830 0.01179 -10.52880 0.02140 -10.20035 0.03242
54736.13770 -11.58755 0.00851 -10.45273 0.00967 -10.14518 0.01174
54739.10241 -11.56807 0.01179 -10.50097 0.02140 -10.18727 0.03242
54744.09298 -11.57051 0.00583 -10.50711 0.00858 -10.20356 0.01960
54747.13694 -11.56384 0.00687 -10.45979 0.01127 -10.18653 0.01377
54754.08822 -11.56684 0.00990 -10.46207 0.01507 -10.17784 0.02273
54758.08910 -11.58673 0.00473 -10.48156 0.00792 -10.19440 0.00962
54773.03018 -11.57435 0.00654 -10.47898 0.02433 -10.18534 0.01440
54776.02787 -11.60204 0.00876 -10.49980 0.03598 -10.10919 0.02022
54783.02267 -11.58285 0.00781 -10.49885 0.01268 -10.20946 0.01584
54790.04523 -11.58274 0.00465 -10.46518 0.00810 -10.19045 0.00982
54797.05125 -11.59321 0.00537 -10.49116 0.00848 -10.18638 0.01056
55009.18573 -11.79464 0.00970 -10.76291 0.00674 -10.31756 0.01884
55029.24705 -11.83082 0.00585 -10.78353 0.00790 -10.36611 0.01833
55038.16890 -11.84574 0.00421 -10.80246 0.00996 -10.34584 0.00839
55043.17028 -11.82349 0.01179 -10.80303 0.02140 -10.39905 0.03242
55052.34172 -11.86325 0.00736 -10.82787 0.01161 -10.38919 0.01625
55053.22521 -11.85350 0.00766 -10.83354 0.00805 -10.35473 0.01144
55072.15337 -11.86072 0.00843 -10.81578 0.01117 -10.40732 0.02068
55083.17469 -11.88179 0.00706 -10.82946 0.01035 -10.43163 0.03861
55090.17578 -11.88087 0.00583 -10.77670 0.00775 -10.42332 0.00966
55106.09374 -11.90561 0.00692 -10.79403 0.01148 -10.44687 0.02182
55113.06395 -11.91647 0.01179 -10.76952 0.02140 -10.43505 0.03242
55120.07817 -11.89927 0.01179 -10.71948 0.02140 -10.43659 0.03242
55127.05486 -11.87806 0.00430 -10.73297 0.00702 -10.48525 0.00823
55135.04568 -11.85952 0.00711 -10.71562 0.01310 -10.50287 0.01986
55143.02360 -11.86678 0.00664 -10.68228 0.00839 -10.42789 0.01171
55150.01989 -11.85810 0.00644 -10.68836 0.00840 -10.46032 0.00978
55157.02404 -11.84138 0.00915 -10.67156 0.01426 -10.42922 0.02431
55172.03778 -11.82590 0.01179 -10.70753 0.02140 -10.44722 0.03242
55326.30739 -11.83224 0.00421 -10.64083 0.00736 -10.37332 0.00884
55334.36597 -11.82002 0.00543 -10.65778 0.00795 -10.32469 0.00985
55335.33801 -11.80262 0.00414 -10.62690 0.00720 -10.38606 0.02973
55353.30344 -11.79633 0.00475 -10.59151 0.00735 -10.41576 0.01111
55360.24745 -11.77276 0.00659 -10.55511 0.01885 -10.33728 0.01001
55372.28066 -11.74776 0.00687 -10.57902 0.01282 -10.36496 0.01268
55379.35022 -11.73368 0.00668 -10.59639 0.00981 -10.37326 0.01864
55388.29364 -11.70255 0.00556 -10.62239 0.00780 -10.31531 0.00920
55401.23436 -11.72977 0.01401 -10.67577 0.02368 -10.30465 0.03242
55411.28066 -11.67920 0.00636 -10.60695 0.01314 -10.26287 0.01108
55417.30081 -11.65576 0.01179 -10.68954 0.02140 -10.29093 0.03242
55426.22845 -11.72679 0.00588 -10.62105 0.01700 -10.26997 0.02466
55436.23980 -11.71068 0.00763 -10.64481 0.01835 -10.32143 0.01523
55445.21233 -11.71962 0.00560 -10.57170 0.00885 -10.27741 0.01070
55454.15643 -11.72674 0.00789 -10.57051 0.01165 -10.34455 0.01342
55456.17514 -11.72137 0.00701 -10.55984 0.01151 -10.28367 0.01433
55464.14619 -11.72655 0.01344 -10.53243 0.01274 -10.31557 0.01494
55471.10676 -11.70761 0.00939 -10.52913 0.00826 -10.31378 0.00939
55478.10722 -11.68103 0.00725 -10.53363 0.01943 -10.28956 0.00986
55485.06352 -11.64381 0.00845 -10.50648 0.01431 -10.30946 0.02745
55490.06803 -11.66460 0.01286 -10.54364 0.01787 -10.41932 0.01933
55497.08421 -11.65166 0.01179 -10.50782 0.02140 -10.25834 0.03242
55505.03484 -11.64520 0.00690 -10.49851 0.01019 -10.23103 0.07615
55506.03980 -11.61847 0.00670 -10.54199 0.00968 -10.25711 0.01153
55513.00902 -11.63175 0.01732 -10.49810 0.06994 -10.19135 0.06185
55529.04873 -11.60455 0.01134 -10.50055 0.02701 -10.18980 0.02438
55721.41234 -11.45907 0.00635 -10.38270 0.01011 -10.08734 0.01246
55745.31440 -11.46112 0.00605 -10.46606 0.01740 -10.06354 0.01201
55764.33995 -11.50899 0.00591 -10.46842 0.00988 -10.11275 0.01290
55769.27045 -11.54236 0.00505 -10.47825 0.02002 -10.03656 0.01120
55777.26438 -11.57565 0.00555 -10.49358 0.01739 -10.06177 0.01098
55787.32053 -11.56223 0.01788 -10.42896 0.02387 -10.19121 0.02922
55802.24600 -11.55464 0.01359 -10.42365 0.01124 -10.13136 0.01328
55810.18364 -11.55401 0.00868 -10.41084 0.03448 -10.10011 0.03762
55813.15855 -11.56511 0.00847 -10.36598 0.01562 -10.13279 0.05267
55817.16690 -11.57235 0.00884 -10.44230 0.01454 -10.13786 0.05898
55819.16676 -11.54578 0.00747 -10.44067 0.02133 -10.14379 0.01470
55825.17612 -11.54870 0.00595 -10.38517 0.02066 -10.15292 0.04176
55833.13243 -11.58249 0.00857 -10.40748 0.01109 -10.13594 0.01255
55837.07891 -11.52884 0.00763 -10.37289 0.01174 -10.09326 0.02384
55856.05432 -11.49537 0.00580 -10.34139 0.01510 -10.07646 0.03315
55859.04749 -11.46192 0.00715 -10.35719 0.01357 -10.15045 0.03564
55865.06542 -11.43416 0.01179 -10.35047 0.02140 -10.15037 0.03242
55869.08041 -11.46199 0.01156 -10.43244 0.01507 -10.07496 0.02493
55875.04376 -11.41749 0.01373 -10.41665 0.01946 -10.05133 0.02523
56165.23131 -11.37117 0.01742 -10.37851 0.01663 -10.00158 0.02286
56169.20090 -11.37812 0.01619 -10.36282 0.02576  -9.95221 0.03599
56181.19239 -11.40843 0.00648 -10.38908 0.01051  -9.98500 0.03524
56184.18412 -11.38697 0.00567 -10.35541 0.00962  -9.99632 0.01269
56196.12200 -11.37553 0.02544 -10.38001 0.02009 -10.04256 0.02436
56199.07084 -11.40735 0.01244 -10.44831 0.02058  -9.99343 0.03004
56203.08396 -11.42820 0.01033 -10.43476 0.01772  -9.98572 0.02567
56212.09237 -11.43594 0.00702 -10.47105 0.01382  -9.97420 0.01556
56216.12636 -11.40383 0.01307 -10.39776 0.02140 -10.05191 0.03242
56220.07192 -11.44480 0.00679 -10.44321 0.01379 -10.02684 0.03697
56225.07249 -11.43355 0.01094 -10.45657 0.02789  -9.98983 0.10370
56231.05559 -11.43442 0.01124 -10.49365 0.04344  -9.99888 0.07241
56235.07381 -11.46845 0.01396 -10.48064 0.01709 -10.03605 0.01326
56239.02294 -11.46508 0.00687 -10.51285 0.01025  -9.98260 0.03354
56247.02414 -11.49032 0.00970 -10.53036 0.00979 -10.05008 0.01395
56253.01609 -11.51003 0.01999 -10.56663 0.01924  -9.99891 0.08570
56267.03360 -11.49612 0.01235 -10.55641 0.02140 -10.13524 0.03242
56398.32716 -11.73705 0.01005 -10.73267 0.00803 -10.26965 0.01626
56407.40924 -11.73981 0.00980 -10.68205 0.02416 -10.33841 0.01979
56418.39051 -11.74953 0.00579 -10.64546 0.00872 -10.25772 0.01121
56431.40934 -11.74425 0.00669 -10.64020 0.01384 -10.24324 0.01808
56436.33588 -11.74077 0.00719 -10.58008 0.01712 -10.23079 0.01654
56458.35316 -11.70360 0.00838 -10.62500 0.00866 -10.29314 0.01584
56464.33946 -11.71456 0.00984 -10.63105 0.01292 -10.32313 0.02973
56473.25196 -11.67637 0.00637 -10.56212 0.01006 -10.24326 0.01257
56488.26332 -11.68525 0.00568 -10.59833 0.03195 -10.27300 0.03277
56492.19250 -11.71610 0.00721 -10.62452 0.01153 -10.28134 0.01723
56530.11397 -11.66377 0.01240 -10.62990 0.02140 -10.27166 0.03242
56545.19235 -11.70008 0.00693 -10.67656 0.00916 -10.29440 0.01263
56546.19828 -11.68827 0.00753 -10.66235 0.00841 -10.25679 0.01086
56551.15807 -11.72606 0.01121 -10.68360 0.01666 -10.33818 0.05035
56572.11408 -11.70335 0.00585 -10.67225 0.00887 -10.19520 0.01258
56576.12497 -11.70989 0.00705 -10.68114 0.02649 -10.24615 0.01298
56577.10750 -11.74780 0.02459 -10.67663 0.01753 -10.30455 0.05773
56580.10536 -11.70129 0.00962 -10.66035 0.02138 -10.34022 0.01841
56582.09531 -11.73144 0.01096 -10.67108 0.01482 -10.22758 0.02193
56585.09719 -11.72832 0.00852 -10.64055 0.02198 -10.25844 0.01998
56595.05216 -11.73248 0.01179 -10.64872 0.02140 -10.18294 0.03242
56599.04813 -11.74262 0.00558 -10.66780 0.01487 -10.27041 0.01136
56604.01500 -11.75131 0.00604 -10.68090 0.01019 -10.25364 0.02880
56617.02694 -11.70246 0.00771 -10.67601 0.01131 -10.29177 0.02346
56626.02995 -11.70631 0.01508 -10.69435 0.01174 -10.26914 0.03205
56825.33560 -11.64828 0.00969 -10.55606 0.01948 -10.24158 0.01914
56830.29839 -11.65570 0.00862 -10.57995 0.01085 -10.18432 0.01307
56835.14910 -11.62237 0.01179 -10.61110 0.02140 -10.24921 0.03242
56845.28579 -11.66307 0.01011 -10.57649 0.01177 -10.21815 0.01319
56857.30701 -11.65090 0.00539 -10.62603 0.00840 -10.20448 0.01129
56874.28520 -11.66710 0.00683 -10.63030 0.01097 -10.21388 0.01120
56880.30200 -11.63426 0.01896 -10.64188 0.02602 -10.21099 0.03680
56884.22999 -11.67663 0.00819 -10.65292 0.01128 -10.20388 0.02132
56888.22097 -11.68168 0.00632 -10.62823 0.00896 -10.22292 0.01658
56911.20078 -11.74375 0.01037 -10.65353 0.01657 -10.28759 0.02151
56925.20174 -11.67724 0.01179 -10.67847 0.02140 -10.32877 0.03242
56930.20101 -11.70652 0.00852 -10.70494 0.01212 -10.27756 0.01338
56938.14907 -11.72498 0.01370 -10.69592 0.02038 -10.27965 0.02783
56944.10167 -11.71336 0.00602 -10.66404 0.01530 -10.26544 0.01036
56950.11313 -11.69795 0.01179 -10.66448 0.02140 -10.26813 0.03242
56955.06331 -11.71328 0.01179 -10.67415 0.02140 -10.35755 0.03242
56960.12584 -11.72488 0.01064 -10.67081 0.01215 -10.28603 0.01654
56967.03449 -11.75668 0.01338 -10.68788 0.02379 -10.23310 0.03138
56979.06091 -11.74386 0.01236 -10.66353 0.02140 -10.35916 0.03242
56982.02906 -11.73183 0.01179 -10.67897 0.02140 -10.35465 0.03242
56988.05665 -11.73210 0.01835 -10.62083 0.02523 -10.19199 0.03290
57249.16873 -11.86480 0.00494 -10.61907 0.00838 -10.30111 0.01041
