# This is a covariance matrix for the rebinned radial shells of SDSSJ1112+0826, calculated by sampling 200x from the Voronoi bin covariance matrix
1.076861564425723650e+01,1.759839261830692392e+00,1.794510392759731232e+00,2.552048994122936065e+00,1.659343338248708388e+00,7.336579594405067128e-01,8.324846452361781557e-01
1.759839261830692392e+00,5.782780902457981043e+00,1.936264481225019374e+00,1.762084431126923034e+00,1.624627997327415807e+00,1.093722517067746924e+00,1.183658856523749581e+00
1.794510392759731232e+00,1.936264481225019374e+00,5.001061808366981332e+00,2.036311844358172696e+00,1.444484973245689030e+00,1.289638376779786988e+00,1.376161051237605015e+00
2.552048994122936065e+00,1.762084431126923034e+00,2.036311844358172696e+00,4.778416384209750234e+00,3.130393116667190778e+00,9.570326335613807966e-01,1.362747357280821525e+00
1.659343338248708388e+00,1.624627997327415807e+00,1.444484973245689030e+00,3.130393116667190778e+00,6.298171799687143135e+00,4.451851693829514289e+00,3.251575603039741580e+00
7.336579594405067128e-01,1.093722517067746924e+00,1.289638376779786988e+00,9.570326335613807966e-01,4.451851693829514289e+00,1.523289157748830824e+01,1.828905454636904437e+01
8.324846452361781557e-01,1.183658856523749581e+00,1.376161051237605015e+00,1.362747357280821525e+00,3.251575603039741580e+00,1.828905454636904437e+01,3.087742766893395441e+01
