# This is a covariance matrix for the rebinned radial shells of SDSSJ1531-0105, calculated by sampling 200x from the Voronoi bin covariance matrix
2.209157561214458099e+01,7.109684779828106649e+00,1.227261421741745906e+00,2.226962159152536813e+00,9.577775061062961948e-01,1.388600606577192087e+00
7.109684779828106649e+00,1.007786912430433013e+01,5.625156227316940871e+00,2.760848474123469121e+00,2.035392600274096075e+00,1.781294280518486373e+00
1.227261421741745906e+00,5.625156227316940871e+00,9.935637329085563962e+00,4.005261597652657102e+00,2.522858258991810043e+00,2.048298241090266814e+00
2.226962159152536813e+00,2.760848474123469121e+00,4.005261597652657102e+00,9.069113991904997008e+00,6.522059841292461968e+00,3.523368166830284753e+00
9.577775061062961948e-01,2.035392600274096075e+00,2.522858258991810043e+00,6.522059841292461968e+00,1.315894235387003341e+01,1.531739355857208196e+01
1.388600606577192087e+00,1.781294280518486373e+00,2.048298241090266814e+00,3.523368166830284753e+00,1.531739355857208196e+01,2.657241523368715619e+01
