# This is a covariance matrix for the rebinned radial shells of SDSSJ1621+3931, calculated by sampling 200x from the Voronoi bin covariance matrix
1.991216440678170940e+01,4.382774359296500499e+00,1.595789831450441953e+00,1.126744047578010832e+00,1.325437639582205840e+00,5.963632976068470315e-01
4.382774359296500499e+00,1.044252676335889696e+01,4.317213760433705083e+00,1.339171769013715263e+00,2.091795420122559257e+00,2.765624714585523058e+00
1.595789831450441953e+00,4.317213760433705083e+00,8.930905362706832662e+00,1.739162330701238268e+00,2.199500436265401593e+00,2.198407447281375937e+00
1.126744047578010832e+00,1.339171769013715263e+00,1.739162330701238268e+00,7.284118236065859620e+00,3.280243627111279814e+00,6.458396828379153742e-01
1.325437639582205840e+00,2.091795420122559257e+00,2.199500436265401593e+00,3.280243627111279814e+00,9.259012910571833288e+00,6.750277865861569637e+00
5.963632976068470315e-01,2.765624714585523058e+00,2.198407447281375937e+00,6.458396828379153742e-01,6.750277865861569637e+00,2.397702195489098642e+01
