# This is a covariance matrix for the rebinned radial shells of SDSSJ0037-0942, calculated by sampling 200x from the Voronoi bin covariance matrix
8.562577145548184276e+00,2.118928054722237331e+00,1.510757446999766662e+00,1.345799314529974922e+00,1.244484183238793173e+00,1.066129779762617913e+00
2.118928054722237331e+00,5.207417883033897077e+00,2.616959852871236336e+00,1.923656293145293406e+00,1.245762719695626464e+00,1.126082619673853369e+00
1.510757446999766662e+00,2.616959852871236336e+00,3.970741787805162737e+00,2.447149546845578172e+00,1.424858048073426087e+00,1.469012178982570971e+00
1.345799314529974922e+00,1.923656293145293406e+00,2.447149546845578172e+00,3.941237881728517412e+00,2.125976612587038517e+00,1.980110594240428457e+00
1.244484183238793173e+00,1.245762719695626464e+00,1.424858048073426087e+00,2.125976612587038517e+00,4.884212946134361744e+00,2.890595809887634982e+00
1.066129779762617913e+00,1.126082619673853369e+00,1.469012178982570971e+00,1.980110594240428457e+00,2.890595809887634982e+00,1.012790238593892234e+01
